PRICE,DATE,QUARTER,MONTH,YEAR,NEIGHBORHOOD,CLUSTER,WARD,LOTSIZE,FLOORSPACE,AGE,BEDROOM,BATHROOM,HALFBATHROOM,FLOOR,HEAT,AC,FIREPLACE,BTYPE,CBD,METRO,POPU,SCHOOL,INCOME,VCRIMES,PCRIMES,FORE,BLACK,WHITE,HIS,ASIAN,POVERTY,UNEM,TEENMUM,VACANCY,OWNER,VOLUMN,MPRICE,FEMALEHEADED,LOWWEIGHT,SUBPRIME
531,30/09/2008,3,9,"2,008",COLUMBIA HEIGHTS,2,1,265,461,88,1,1,0,1,1,1,0,4,3136.13,769.010,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
486,03/12/2008,4,12,"2,008",KALORAMA,1,1,268,627,86,1,1,0,1,0,0,0,4,3143.29,893.529,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
529,29/08/2008,3,8,"2,008",KALORAMA,1,1,285,695,86,1,1,0,1,0,0,0,4,3143.29,893.529,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
459,23/10/2009,8,22,"2,009",MOUNT PLEASANT,2,1,942,920,95,2,1,0,1,0,0,0,3,3136.11,1001.636,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
514,24/07/2009,7,19,"2,009",COLUMBIA HEIGHTS,2,1,281,486,89,1,1,0,1,1,1,0,4,3136.13,769.010,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
442,08/09/2009,7,21,"2,009",COLUMBIA HEIGHTS,2,1,371,649,89,1,1,0,0,1,1,0,4,3136.13,769.010,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
575,24/11/2009,8,23,"2,009",COLUMBIA HEIGHTS,2,1,265,461,89,1,1,0,0,1,1,0,4,3136.13,769.010,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
424,13/06/2008,2,6,"2,008",MOUNT PLEASANT,2,1,572,1675,4,2,2,0,1,1,1,0,4,3120.05,1107.227,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
589,03/01/2008,1,1,"2,008",MOUNT PLEASANT,2,1,325,892,4,2,2,0,1,1,1,0,4,3120.05,1107.227,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
619,10/09/2008,3,9,"2,008",MOUNT PLEASANT,2,1,191,533,4,1,1,0,1,1,1,0,4,3120.05,1107.227,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
618,31/07/2009,7,19,"2,009",KALORAMA,1,1,474,741,109,1,1,0,1,1,1,0,4,3126.21,994.442,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
660,10/07/2009,7,19,"2,009",KALORAMA,1,1,226,499,87,1,1,0,1,0,0,0,4,3137.73,896.215,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
562,10/02/2009,5,14,"2,009",KALORAMA,1,1,268,649,87,1,1,0,1,0,0,0,4,3137.73,896.215,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
410,03/02/2009,5,14,"2,009",MOUNT PLEASANT,2,1,502,1305,5,2,2,0,1,1,1,0,4,3120.06,1107.222,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
491,05/02/2009,5,14,"2,009",MOUNT PLEASANT,2,1,463,1331,5,2,2,0,1,1,1,0,4,3120.06,1107.222,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
492,11/06/2009,6,18,"2,009",MOUNT PLEASANT,2,1,463,1342,5,2,2,0,1,1,1,0,4,3120.06,1107.222,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
564,09/06/2009,6,18,"2,009",MOUNT PLEASANT,2,1,325,913,5,2,2,0,1,1,1,0,4,3120.06,1107.222,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
384,29/06/2009,6,18,"2,009",MOUNT PLEASANT,2,1,361,992,5,2,2,0,0,1,1,0,4,3120.06,1107.222,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
472,30/06/2009,6,18,"2,009",MOUNT PLEASANT,2,1,198,583,5,1,1,0,1,1,1,0,4,3120.06,1107.222,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
490,02/12/2008,4,12,"2,008",KALORAMA,1,1,488,989,85,2,1,0,1,0,0,0,4,3129.66,877.960,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
546,17/12/2008,4,12,"2,008",KALORAMA,1,1,488,989,85,2,1,0,1,0,0,0,4,3129.66,877.960,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
456,25/09/2008,3,9,"2,008",KALORAMA,1,1,328,695,85,1,1,0,1,0,0,0,4,3129.66,877.960,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
451,24/08/2009,7,20,"2,009",KALORAMA,1,1,369,750,86,1,1,0,1,0,0,0,4,3129.66,877.960,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
471,08/12/2008,4,12,"2,008",KALORAMA,1,1,908,1327,108,2,2,0,1,0,1,4,4,3115.64,1011.709,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
469,23/04/2008,2,4,"2,008",MOUNT PLEASANT,2,1,1611,1376,100,3,1,1,1,0,1,0,3,3114.47,1091.875,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
567,06/10/2009,8,22,"2,009",KALORAMA,1,1,540,919,100,2,2,0,1,1,1,1,4,3112.46,1023.038,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
506,07/04/2008,2,4,"2,008",KALORAMA,1,1,957,2441,91,2,2,0,1,0,1,0,4,3122.58,873.412,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
533,14/09/2009,7,21,"2,009",KALORAMA,1,1,201,900,99,2,1,0,1,0,1,0,4,3109.41,1024.746,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
455,10/06/2008,2,6,"2,008",MOUNT PLEASANT,2,1,1610,1624,108,2,2,1,1,0,1,1,3,3103.31,1101.963,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
530,06/10/2009,8,22,"2,009",MOUNT PLEASANT,2,1,1803,1349,70,2,1,1,1,0,1,0,3,3109.49,1052.509,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
452,03/02/2009,5,14,"2,009",MOUNT PLEASANT,2,1,142,487,98,1,1,0,1,0,1,0,4,3102.12,1071.963,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
437,18/11/2009,8,23,"2,009",KALORAMA,1,1,428,1145,28,1,1,1,0,1,1,1,4,3102.42,1039.616,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
608,22/09/2009,7,21,"2,009",KALORAMA,1,1,353,674,28,1,2,0,0,1,1,1,4,3102.42,1039.616,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
474,19/10/2009,8,22,"2,009",MOUNT PLEASANT,2,1,164,565,98,1,1,0,1,0,1,0,4,3102.12,1071.963,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
465,10/06/2008,2,6,"2,008",COLUMBIA HEIGHTS,2,1,164,570,98,1,1,0,0,1,0,0,4,3105.52,679.898,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
523,14/04/2009,6,16,"2,009",KALORAMA,1,1,483,889,28,1,1,1,0,1,1,1,4,3102.42,1039.616,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
534,09/06/2008,2,6,"2,008",KALORAMA,1,1,3000,4403,0,8,5,2,1,0,1,2,3,3097.57,1012.363,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
499,24/10/2008,4,10,"2,008",COLUMBIA HEIGHTS,2,1,552,800,95,2,1,0,0,0,1,0,4,3103.74,705.123,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
474,20/08/2008,3,8,"2,008",COLUMBIA HEIGHTS,2,1,552,781,95,2,1,0,0,0,1,0,4,3103.74,705.123,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
432,03/04/2008,2,4,"2,008",COLUMBIA HEIGHTS,2,1,273,923,103,2,2,0,1,0,1,1,4,3102.12,683.017,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
460,15/06/2009,6,18,"2,009",COLUMBIA HEIGHTS,2,1,645,834,43,2,2,0,1,0,1,0,4,3103.91,727.372,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
470,22/07/2008,3,7,"2,008",COLUMBIA HEIGHTS,2,1,375,819,108,2,1,0,1,0,1,1,4,3097.71,680.163,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
689,24/10/2008,4,10,"2,008",KALORAMA,1,1,260,540,100,1,1,0,1,1,1,0,4,3090.10,1069.859,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
426,11/01/2008,1,1,"2,008",COLUMBIA HEIGHTS,2,1,600,1185,108,3,3,0,1,1,1,1,4,3097.71,680.163,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
677,20/03/2009,5,15,"2,009",KALORAMA,1,1,404,709,109,1,1,0,1,0,1,1,4,3090.34,1053.752,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
202,13/08/2009,7,20,"2,009",COLUMBIA HEIGHTS,2,1,155,508,99,1,1,0,0,1,0,0,4,3095.51,660.820,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
435,24/09/2009,7,21,"2,009",COLUMBIA HEIGHTS,2,1,145,540,99,1,1,0,0,1,0,0,4,3095.51,660.820,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
530,17/03/2009,5,15,"2,009",KALORAMA,1,1,311,1009,22,1,1,1,1,1,1,1,4,3098.88,904.279,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
449,29/01/2009,5,13,"2,009",KALORAMA,1,1,1155,2897,92,4,4,0,1,0,1,0,4,3092.82,902.830,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
375,06/01/2009,5,13,"2,009",KALORAMA,1,1,3000,4002,95,6,4,1,1,0,1,2,3,3060.11,1035.993,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
442,19/11/2008,4,11,"2,008",KALORAMA,1,1,2400,3390,99,4,3,1,1,0,1,4,3,3057.26,1041.546,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
508,22/10/2009,8,22,"2,009",KALORAMA,1,1,504,767,53,1,1,0,0,1,1,1,4,3059.13,1003.792,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
584,20/07/2009,7,19,"2,009",KALORAMA,1,1,648,1122,53,2,1,1,1,1,1,1,4,3059.13,1003.792,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
901,06/08/2008,3,8,"2,008",KALORAMA,1,1,202,596,81,1,1,0,1,0,0,0,4,3062.09,952.518,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
1237,06/08/2008,3,8,"2,008",KALORAMA,1,1,148,434,81,0,1,0,1,0,0,0,4,3062.09,952.518,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
480,02/12/2009,8,24,"2,009",KALORAMA,1,1,202,596,82,1,1,0,1,0,0,0,4,3062.09,952.518,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
525,10/07/2009,7,19,"2,009",KALORAMA,1,1,131,381,82,0,1,0,1,0,0,0,4,3062.09,952.518,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
428,02/09/2008,3,9,"2,008",MOUNT PLEASANT,2,1,883,1612,3,2,2,1,1,0,1,0,4,3048.74,972.326,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
410,13/05/2009,6,17,"2,009",MOUNT PLEASANT,2,1,806,1463,4,2,2,1,1,0,1,0,4,3048.74,972.326,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
413,19/08/2009,7,20,"2,009",MOUNT PLEASANT,2,1,942,1817,4,2,2,1,1,0,1,0,4,3048.74,972.326,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
527,21/11/2008,4,11,"2,008",MOUNT PLEASANT,2,1,1440,1152,69,2,2,1,1,0,0,1,3,3036.56,1003.380,47378,8.26,79381,17,44,30,38,31,27,4.4,18,8.2,14,4.3,34,97,517000,44,8.9,6.2
359,30/10/2009,8,22,"2,009",MOUNT PLEASANT,2,1,2048,1376,101,3,1,0,1,0,0,0,3,3036.42,1040.647,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
432,11/08/2009,7,20,"2,009",COLUMBIA HEIGHTS,2,1,934,1066,96,2,2,1,0,0,1,0,3,3043.18,618.865,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
543,06/11/2009,8,23,"2,009",KALORAMA,1,1,283,562,99,1,1,0,1,0,0,0,4,3032.29,907.767,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
408,15/10/2009,8,22,"2,009",KALORAMA,1,1,371,857,99,1,1,0,1,0,0,0,4,3032.29,907.767,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
611,15/09/2009,7,21,"2,009",KALORAMA,1,1,355,826,82,2,1,0,1,0,0,0,4,3032.29,907.767,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
396,08/07/2009,7,19,"2,009",KALORAMA,1,1,336,783,99,1,1,0,1,0,0,0,4,3032.29,907.767,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
510,06/03/2009,5,15,"2,009",KALORAMA,1,1,389,968,99,2,1,0,1,0,0,0,4,3032.29,907.767,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
386,17/01/2008,1,1,"2,008",KALORAMA,1,1,819,1475,93,2,2,0,0,1,1,1,4,3020.50,1031.148,18338,6.98,172362,11,41,20,11,69,13,6.8,5.8,4,5.8,3.7,43,16,1182000,18,6.7,1.6
520,03/11/2009,8,23,"2,009",KALORAMA,1,1,675,1145,94,2,2,0,0,1,1,1,4,3020.50,1031.148,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
422,02/06/2009,6,18,"2,009",KALORAMA,1,1,657,1115,94,1,2,0,0,1,1,1,4,3020.50,1031.148,18338,6.98,172362,9.7,39,20,11,69,13,6.8,5.8,4,5.8,3.7,43,24,991000,18,6.7,1.6
514,03/08/2009,7,20,"2,009",COLUMBIA HEIGHTS,2,1,777,1458,1,2,2,0,1,0,1,1,4,3018.81,548.422,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
515,24/09/2009,7,21,"2,009",COLUMBIA HEIGHTS,2,1,777,1457,1,2,2,0,1,0,1,1,4,3018.81,548.422,47378,8.26,79381,15,44,30,38,31,27,4.4,18,8.2,14,4.3,34,105,437000,44,8.9,6.2
