Sample,PRICE,DATE,NEIGHBORHOOD,N_CAH,N_CE,N_OC1,N_OC2,N_RSW,CLUSTER,WARD,OUTLIER 3s,LOTSIZE,FLOORSPACE,AGE,BEDROOM,BATHROOM,HALFBATHROOM,FLOOR,HEAT,AC,FIREPLACE,BTYPE,CBD,METRO,POPU,SCHOOL,INCOME,VCRIMES,PCRIMES,FORE,BLACK,WHITE,HIS,ASIAN,POVERTY,UNEM,TEENMUM,VACANCY,OWNER,VOLUMN,MPRICE,FEMALEHEADED,LOWWEIGHT,SUBPRIME
0.4570614852,366,19/11/2009,OLD CITY I,0,0,1,0,0,25,6,,1312,1548,100,3,2,1,1,0,1,1,3,3893.76,311.47,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.4579415682,269,28/03/2008,OLD CITY I,0,0,1,0,0,25,6,,1166,2004,20,3,1,2,1,0,1,1,3,2333.51,455.47,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.4590364985,385,27/03/2009,CAPITOL HILL,1,0,0,0,0,26,6,,854,1124,101,3,2,1,1,0,0,1,3,3063.01,524.64,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.45946854,588,04/09/2009,OLD CITY I,0,0,1,0,0,25,6,,808,896,96,3,1,0,1,0,0,0,3,3355.03,1467.00,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.460082792,577,04/08/2009,CAPITOL HILL,1,0,0,0,0,26,6,,1307,1039,109,3,2,0,1,0,1,1,3,2434.61,681.10,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.4601347324,191,19/11/2008,OLD CITY I,0,0,1,0,0,25,6,,2539,2468,96,3,3,1,1,0,1,0,3,3010.58,789.99,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.4602847458,185,15/07/2008,OLD CITY I,0,0,1,0,0,25,6,,1190,1504,108,3,2,0,1,0,0,0,3,3670.49,1102.19,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.4606648764,286,05/05/2009,OLD CITY I,0,0,1,0,0,25,6,,1354,1880,103,3,2,0,1,0,0,1,3,3545.92,844.45,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.4649803565,420,19/11/2008,CAPITOL HILL,1,0,0,0,0,26,6,,1650,1856,108,3,2,1,1,0,1,1,2,3079.63,260.12,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.4693562108,225,17/12/2009,OLD CITY I,0,0,1,0,0,25,6,,1575,1512,74,3,1,2,1,0,0,0,3,4174.43,583.15,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.4697813025,548,30/10/2008,CAPITOL HILL,1,0,0,0,0,26,6,,1107,1242,96,3,2,0,1,0,1,0,3,2418.82,317.14,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.4707363374,459,18/04/2008,OLD CITY I,0,0,1,0,0,25,6,,1780,1784,118,3,3,0,1,0,1,1,3,2306.25,486.80,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.471637726,469,20/05/2009,OLD CITY I,0,0,1,0,0,25,6,,1170,1080,94,3,2,1,1,0,1,0,3,3609.28,1008.14,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.4748099253,368,27/08/2009,OLD CITY I,0,0,1,0,0,25,6,,1445,1020,109,3,1,0,1,0,0,0,3,4056.41,217.17,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.4763219592,304,25/11/2009,OLD CITY II,0,0,0,1,0,7,6,,880,1200,98,3,1,0,1,0,1,1,2,1847.21,704.63,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.4808262781,351,11/09/2008,OLD CITY I,0,0,1,0,0,25,6,,1233,840,108,3,1,0,1,0,0,1,3,3114.43,1050.16,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.4822729902,498,12/09/2008,OLD CITY I,0,0,1,0,0,25,6,,1024,1280,78,3,2,1,1,0,1,1,3,2716.58,864.73,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.4837442195,371,25/11/2008,CAPITOL HILL,1,0,0,0,0,26,6,,1280,1376,130,3,1,1,1,0,1,1,3,3200.59,322.67,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.4838705891,236,28/09/2009,OLD CITY II,0,0,0,1,0,7,6,,1800,1057,15,3,1,1,0,0,1,0,3,1811.77,814.20,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.4854906443,355,09/10/2008,OLD CITY I,0,0,1,0,0,25,6,,1195,1308,108,3,1,1,1,0,1,0,3,2354.88,455.15,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.48565375,201,09/09/2009,OLD CITY I,0,0,1,0,0,25,6,,1633,1020,84,3,1,0,1,0,0,0,3,4292.56,291.70,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.4893279661,246,17/07/2008,OLD CITY I,0,0,1,0,0,25,6,,1406,1380,93,3,1,0,1,0,0,1,3,3308.86,1434.05,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.489961397,252,05/02/2008,OLD CITY I,0,0,1,0,0,25,6,1,761,1836,82,3,2,1,1,0,0,3,3,3511.90,756.54,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.4913151298,295,15/10/2008,OLD CITY I,0,0,1,0,0,25,6,,1330,1354,86,3,1,0,1,0,0,0,3,4444.77,532.40,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.4914134493,406,04/11/2008,CAPITOL HILL,1,0,0,0,0,26,6,,1588,1890,44,3,2,1,1,0,1,2,3,3173.87,371.79,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.4924019414,290,11/12/2008,OLD CITY I,0,0,1,0,0,25,6,1,1543,1156,83,3,2,1,1,0,0,0,3,3702.17,1514.62,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.4962462751,545,14/07/2008,CAPITOL HILL,1,0,0,0,0,26,6,,935,2020,108,3,2,1,1,0,1,1,3,3171.32,327.92,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.4963034132,329,07/10/2008,OLD CITY I,0,0,1,0,0,25,6,,1324,1290,95,3,1,1,1,0,0,1,3,4111.71,563.83,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.4969043879,411,12/05/2009,OLD CITY I,0,0,1,0,0,25,6,,1450,1376,99,3,1,0,1,0,1,1,3,3687.87,845.30,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.4970266155,311,11/08/2009,OLD CITY II,0,0,0,1,0,7,6,,880,1200,98,3,1,0,1,0,1,0,2,1851.32,710.66,23895,7.00,104622,11,49,21,29,48,15,7.8,16,6.3,9.8,7,34,25,559000,44,9.2,4.1
0.4990054905,395,25/08/2009,OLD CITY I,0,0,1,0,0,25,6,,600,1048,97,3,1,1,1,0,1,1,3,3606.88,962.92,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.4993547529,392,11/08/2009,OLD CITY I,0,0,1,0,0,25,6,,1058,1732,89,3,2,1,1,0,1,0,3,3896.59,245.12,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.4998840723,157,20/11/2008,OLD CITY I,0,0,1,0,0,25,6,,2024,1596,71,3,2,0,1,0,0,0,1,4112.66,183.68,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5001825576,348,07/05/2009,CAPITOL HILL,1,0,0,0,0,26,6,,1833,1724,88,3,2,1,1,0,0,0,3,2683.94,313.04,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.500880107,340,14/11/2008,OLD CITY I,0,0,1,0,0,25,6,,1580,1680,89,3,2,1,1,0,1,0,3,4265.70,305.10,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5009671337,388,14/03/2008,OLD CITY I,0,0,1,0,0,25,6,,844,1354,91,3,1,0,1,0,1,2,3,3621.06,563.24,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5034522273,423,05/08/2009,CAPITOL HILL,1,0,0,0,0,26,6,1,755,1956,109,3,3,1,1,0,1,3,3,2690.90,931.22,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.5048885152,304,21/01/2009,OLD CITY I,0,0,1,0,0,25,6,,1417,1336,80,3,1,1,1,0,1,0,3,4158.57,474.98,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5062349402,418,01/08/2008,OLD CITY I,0,0,1,0,0,25,6,,1312,1434,99,3,2,1,1,0,1,0,3,3885.47,320.66,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5090617313,247,03/09/2008,OLD CITY II,0,0,0,1,0,7,6,,1440,1800,96,3,1,1,1,0,0,0,3,1724.19,625.74,23895,7.00,104622,11,54,21,29,48,15,7.8,16,6.3,9.8,7,34,37,567000,44,9.2,4.1
0.5098500848,433,02/04/2008,OLD CITY I,0,0,1,0,0,25,6,,1504,1614,118,3,3,0,1,0,1,0,3,2662.86,775.68,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5107351564,320,16/12/2009,OLD CITY I,0,0,1,0,0,25,6,,1559,1610,84,3,2,1,1,0,1,0,3,4308.48,331.24,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5118794364,390,23/06/2009,OLD CITY I,0,0,1,0,0,25,6,,932,1742,119,3,1,1,1,0,1,2,3,2390.12,521.57,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5119715583,338,29/05/2008,OLD CITY I,0,0,1,0,0,25,6,,1440,1430,83,3,1,0,1,0,0,0,3,3405.61,1475.94,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5128290071,282,26/10/2009,OLD CITY I,0,0,1,0,0,25,6,,863,1416,119,3,2,1,1,0,1,0,3,3660.77,533.50,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5144183148,324,25/08/2009,R.L.A. SW,0,0,0,0,1,9,6,,2069,1344,48,3,2,0,1,0,1,0,4,1826.11,421.30,11588,7.31,83289,10,34,13,56,33,5.2,5.2,20,10,13,1,39,10,650000,63,16,5.4
0.5151242434,174,25/09/2009,OLD CITY I,0,0,1,0,0,25,6,,1216,1728,99,3,3,1,1,0,0,0,3,2933.78,783.87,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5154244706,377,18/12/2008,CAPITOL HILL,1,0,0,0,0,26,6,1,2315,2616,108,3,3,0,1,0,1,4,1,3360.56,373.34,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.5169842081,242,06/05/2008,OLD CITY I,0,0,1,0,0,25,6,,2538,1680,96,3,1,0,1,0,0,0,3,3006.18,796.24,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5174464862,484,22/04/2009,OLD CITY I,0,0,1,0,0,25,6,,1300,1280,97,3,3,1,1,0,1,1,3,2547.06,679.04,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5179895734,459,10/04/2009,OLD CITY I,0,0,1,0,0,25,6,,1683,1240,83,3,3,1,1,0,1,0,3,4433.59,642.14,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5196958971,274,13/02/2008,OLD CITY I,0,0,1,0,0,25,6,,1440,1408,77,3,1,1,1,0,0,0,3,4118.41,674.03,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5208047237,389,24/07/2008,OLD CITY I,0,0,1,0,0,25,6,,1223,1258,108,3,1,1,1,0,1,1,3,4052.68,382.83,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5208139981,286,04/08/2008,OLD CITY I,0,0,1,0,0,25,6,,1328,2296,108,3,2,1,1,0,1,0,3,3867.37,598.22,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5210313419,388,18/12/2009,CAPITOL HILL,1,0,0,0,0,26,6,,1318,2139,109,3,3,1,1,1,1,2,3,3065.79,368.84,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.5245910942,313,28/08/2008,OLD CITY I,0,0,1,0,0,25,6,,1740,1472,98,3,1,1,1,0,0,0,3,3688.22,840.34,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5262062714,491,26/02/2008,OLD CITY I,0,0,1,0,0,25,6,,1510,1120,118,3,2,1,1,0,0,0,3,2744.57,335.43,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5267112253,231,09/01/2009,OLD CITY I,0,0,1,0,0,25,6,,1220,1080,86,3,2,0,1,0,0,0,3,3855.28,1014.20,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5308585511,303,29/04/2008,OLD CITY I,0,0,1,0,0,25,6,,1234,1552,108,3,1,0,1,0,1,0,3,3773.60,1057.11,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5320264683,267,12/06/2008,OLD CITY I,0,0,1,0,0,25,6,,1382,1553,108,3,1,1,1,0,1,0,3,2375.02,529.74,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5330037105,240,29/09/2008,OLD CITY I,0,0,1,0,0,25,6,,1020,1584,108,3,1,0,1,0,0,1,3,2908.76,1027.45,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5347934566,242,26/03/2009,OLD CITY I,0,0,1,0,0,25,6,,1705,1572,99,3,3,0,1,0,0,0,3,3186.87,1072.24,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.537041084,353,11/08/2009,OLD CITY I,0,0,1,0,0,25,6,,1633,1500,73,3,2,0,1,0,0,0,3,4026.79,756.55,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.537379808,229,04/12/2009,OLD CITY I,0,0,1,0,0,25,6,,1100,1200,109,3,1,1,0,0,1,1,2,3496.62,1424.30,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5413436104,418,08/12/2009,OLD CITY I,0,0,1,0,0,25,6,,900,1978,109,3,2,0,1,0,0,0,3,3322.52,1401.11,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.541544616,329,22/09/2009,OLD CITY I,0,0,1,0,0,25,6,,1902,1144,70,3,2,0,1,0,1,0,3,4288.67,753.42,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5418271538,318,28/04/2009,OLD CITY I,0,0,1,0,0,25,6,,1800,1680,119,3,2,1,1,0,1,0,3,2655.30,384.95,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5442245521,304,11/09/2008,OLD CITY I,0,0,1,0,0,25,6,,2034,1482,87,3,1,0,1,0,0,0,3,3160.38,1127.28,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5460107628,244,12/06/2009,OLD CITY I,0,0,1,0,0,25,6,,1575,1416,119,3,1,1,1,1,1,2,3,2488.35,625.30,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5463531009,213,12/08/2009,OLD CITY I,0,0,1,0,0,25,6,,1710,1374,81,3,1,0,1,0,0,0,3,3940.21,770.52,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5468997937,430,18/03/2008,OLD CITY I,0,0,1,0,0,25,6,,1425,1216,96,3,2,0,1,0,0,0,3,3853.71,134.75,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5482321531,444,28/10/2008,OLD CITY I,0,0,1,0,0,25,6,,876,1134,80,3,1,0,1,0,1,2,3,3066.27,1106.69,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5492378507,209,23/10/2008,OLD CITY I,0,0,1,0,0,25,6,,1380,1600,68,3,2,1,1,0,1,0,3,2902.44,564.76,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5492923057,365,08/05/2008,OLD CITY I,0,0,1,0,0,25,6,,1271,1448,96,3,3,1,1,0,1,0,3,3782.72,1061.72,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5500269821,431,04/09/2009,OLD CITY I,0,0,1,0,0,25,6,,1526,1320,84,3,3,1,1,0,1,0,3,4044.99,519.45,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5576727459,499,05/03/2009,OLD CITY I,0,0,1,0,0,25,6,,808,1232,55,3,1,1,1,0,1,0,3,2882.34,997.02,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5595052812,463,02/10/2009,OLD CITY I,0,0,1,0,0,25,6,,1436,1588,109,3,2,1,1,0,1,0,3,2412.09,533.77,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5618118928,395,04/11/2008,OLD CITY I,0,0,1,0,0,25,6,,2108,1488,98,3,2,1,1,0,1,2,3,3919.99,283.52,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5637269761,304,29/04/2009,OLD CITY I,0,0,1,0,0,25,6,,986,1176,97,3,1,0,1,0,1,0,3,4179.64,205.65,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5646551458,307,05/08/2009,OLD CITY I,0,0,1,0,0,25,6,,1600,1800,86,3,3,1,1,0,1,1,3,4302.61,316.39,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5651225833,308,20/08/2009,OLD CITY I,0,0,1,0,0,25,6,,1637,1116,80,3,2,0,1,0,0,0,3,3916.84,820.50,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5658516843,360,28/09/2009,OLD CITY I,0,0,1,0,0,25,6,,2000,2220,96,3,4,0,1,0,1,0,3,3438.64,1443.25,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5665514793,379,13/05/2008,OLD CITY I,0,0,1,0,0,25,6,,1600,1400,85,3,2,1,1,0,1,0,3,1022.51,275.37,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5695029663,63,15/05/2009,OLD CITY I,0,0,1,0,0,25,6,,867,952,100,3,1,0,1,0,0,0,3,4110.32,998.66,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5697391952,327,06/06/2008,OLD CITY I,0,0,1,0,0,25,6,,1139,1790,100,3,2,0,1,0,0,0,3,3069.26,927.06,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5701487413,233,09/04/2008,OLD CITY I,0,0,1,0,0,25,6,,1740,1204,106,3,2,0,0,0,1,0,2,3764.88,791.18,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5704554881,366,06/07/2009,OLD CITY I,0,0,1,0,0,25,6,,1669,1640,88,3,1,0,1,0,1,0,3,4057.15,178.17,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5713429378,185,17/04/2009,OLD CITY I,0,0,1,0,0,25,6,,1430,1152,74,3,2,0,1,0,1,0,3,4397.42,533.58,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5715347551,321,17/12/2008,OLD CITY I,0,0,1,0,0,25,6,,987,1120,85,3,2,2,1,0,0,0,3,2663.39,270.87,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5750792352,366,03/10/2008,OLD CITY I,0,0,1,0,0,25,6,,1223,1258,99,3,1,1,1,0,1,0,3,4074.53,394.20,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5772167632,455,02/07/2008,OLD CITY I,0,0,1,0,0,25,6,,1102,1066,93,3,2,1,1,0,0,0,3,4071.24,589.24,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5784409934,444,02/05/2008,CAPITOL HILL,1,0,0,0,0,26,6,,1501,1744,87,3,2,1,1,0,1,0,3,2822.95,426.18,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.5788957135,390,24/07/2009,OLD CITY I,0,0,1,0,0,25,6,,656,1692,0,3,2,1,1,0,1,0,3,2562.82,434.88,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5811712762,383,18/07/2008,OLD CITY I,0,0,1,0,0,25,6,,1739,1696,85,3,3,0,1,0,1,0,3,3805.78,1007.45,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5813609554,349,27/03/2008,OLD CITY I,0,0,1,0,0,25,6,,1813,1490,83,3,1,1,1,0,1,0,3,3755.79,260.61,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5816477998,440,22/12/2008,OLD CITY I,0,0,1,0,0,25,6,,1622,1672,96,3,1,1,1,0,1,0,3,2608.43,723.32,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5836271525,392,26/05/2009,OLD CITY I,0,0,1,0,0,25,6,,1847,2208,84,3,2,1,1,0,1,1,3,378.15,262.38,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5859087828,437,08/04/2008,OLD CITY I,0,0,1,0,0,25,6,,834,1076,138,3,1,1,1,0,1,1,3,3639.30,502.70,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5869025152,275,08/01/2008,OLD CITY I,0,0,1,0,0,25,6,,1450,1644,98,3,1,1,1,0,1,1,3,3687.16,855.03,29295,7.58,126277,16,60,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,211,477000,40,10,11
0.5922009361,353,20/11/2008,CAPITOL HILL,1,0,0,0,0,26,6,,1370,1762,100,3,2,1,1,0,1,1,3,2701.39,519.13,20909,7.29,169454,9.5,48,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,159,557000,18,8.7,5.8
0.59338714,259,08/01/2009,OLD CITY I,0,0,1,0,0,25,6,,1020,1610,109,3,1,1,1,0,0,1,3,3000.53,1125.24,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5965976011,538,27/10/2009,CAPITOL HILL,1,0,0,0,0,26,6,,891,1254,102,3,1,1,1,0,1,1,3,2364.34,343.17,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.5969826439,264,25/09/2009,OLD CITY I,0,0,1,0,0,25,6,,659,1396,0,3,2,1,1,0,1,0,3,1301.24,369.38,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
0.5973410398,609,27/10/2009,CAPITOL HILL,1,0,0,0,0,26,6,,1939,1224,132,3,1,1,0,0,1,1,3,2787.00,701.33,20909,7.29,169454,9.7,47,8,35,56,5.2,3.4,6.6,3.8,2.2,1.4,58,168,578000,18,8.7,5.8
0.5981964713,257,10/12/2009,OLD CITY I,0,0,1,0,0,25,6,,1405,1530,94,3,1,0,1,0,0,0,3,3304.54,1432.94,29295,7.58,126277,15,56,6.1,43,49,4.3,3.2,13,6.5,7.2,3.9,57,219,475000,40,10,11
